place_id,lat,lon,name,rating,intl_phone_nr,review_count,busstop_id,price_level,opening_hours,website,photo_reference,types,full_busstop_id
ChIJfWSDeyXzGGARzSOIOyM75TE,35.6810727,139.680576,Motomurazuido Park,3,+81 34631211,3,Hatashiro,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",https://www.city.shibuya.tokyo.jp/est/park.html#hatudai,CmRaAAAAiW9MMqnvkzWSv7oMDTw96Lweg7cCVfw2gcvs9j2S5cfufszOCG30vu4kxRzFwKuBq8YPuq6Sp83dIdc5bNKEuequdztw_MQooHZuOlPWREymOgPtPPkn2xAfxgD8A7pyEhCdFDdnOuElv_jkb9fhWf4MGhT2-iLWKpIDoyRVcbzgR0QmKIZKTQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Hatashiro.1223.1
ChIJz7pHmFuSGGARQThR1xOjxNs,35.7725577,139.7391042,大利根,4,+81 3-3919-2942,5,Ha-toairandokita,,,,,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Ha-toairandokita.2555.1
ChIJ74wTcUeSGGAR9EJ2Vtx2poI,35.7784586,139.751656,SUNAKARI,4.2,+81 3-3897-8577,5,Ha-toairandokita,,"[u'Monday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Tuesday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Wednesday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Thursday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Friday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Saturday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM', u'Sunday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 10:30 PM']",http://sunakari.com/,CmRaAAAAr6Z0qwRxc2zuTZZQp7yUIUbgYTKSR0TM4qjPx0XPk4NgAxw8f9y_A2ztAkBo5mutIUbIjhKvLvbIWAJHKNZmN6zOGtxcWQPo2iBOooJOlJJxSvoy55NAXBxTznWuri8jEhDDONrUiHQW7ZqhH0mCer6CGhScKlsjQ_pQ3vXGmifd2PylADIfqw,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Ha-toairandokita.2555.1
ChIJQee2_EfzGGARas4Ph8Y0POI,35.6695091,139.6806704,Ｂａｉｒａｎ,4,+81 3-6416-8556,5,Hatsudaisakashita,2,"[u'Monday: 11:00 AM \u2013 11:00 PM', u'Tuesday: 11:00 AM \u2013 11:00 PM', u'Wednesday: 11:00 AM \u2013 11:00 PM', u'Thursday: 11:00 AM \u2013 11:00 PM', u'Friday: 11:00 AM \u2013 11:00 PM', u'Saturday: 11:00 AM \u2013 11:00 PM', u'Sunday: 11:00 AM \u2013 11:00 PM']",http://www.bairan.jp/,CmRaAAAAgahVl3X_ofgvoPunbrC8E_0zu7-MflqKiSehCBQHd3mBdP5-gz9vAvym7kLPIYuiiaA1XNscMPLjUoe-SHC-GM03BLw-r7pODct-5YoWoljwFJ1pOCI8WTlv5JWC_I-1EhD7wSKl0tFbvEqSD7RSbk4CGhSRCQVX08wCi_nlFhEe7cqJAhWXeQ,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJJzkxRTbzGGARVgTIsZE-tnA,35.6731792,139.6842215,Yoyoginishihara Park,3,,5,Hatsudaisakashita,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",https://www.city.shibuya.tokyo.jp/est/park.html#nishihara,,"[u'park', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJ2-TYNTTzGGARk0H1g0xOu6E,35.675253,139.6872017,Former Miyake Setsurei Residence (Miyake Bunko),,,,Hatsudaisakashita,,,,,"[u'museum', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJ71GtQEjzGGARH_srKSevRcs,35.6696844,139.6822765,Do Progeto,,+81 3-3466-1088,,Hatsudaisakashita,,,http://doprogetto.com/,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJA-F_7UnzGGARS9hIMJ7Xjls,35.6709451,139.6853937,9STORIES,3.9,+81 50-5571-3620,5,Hatsudaisakashita,3,,http://www.nine-stories.jp/,CmRaAAAAQevygqgxorsx4Pfdvag9u20GA4BLHxR4Wt5ns-4pZ_dlKIz3dqKeka5rxF97NeL7t5dVLIKTh2xnEcSowO0RV8trBiivSnaif0l79XZZU7RzhLGtDDZKfSRES790yT_MEhD6khT1gNXyhyMURIuXZ-XQGhSJW_cKnu03bREFisgOcdZ5axttuA,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJEw_xIkjzGGARSN9SvHvcMQo,35.670258,139.682311,hako Gallery,3.6,+81 3-5453-5321,5,Hatsudaisakashita,,,http://hakogallery.jp/,CmRaAAAA5_1fTRzzhBjFFCN0OC9l9hfXYoH00UUQtSwSCYnEjS35KhuD3mse5oLT9820rB249yenP7qAPnP3W9G7iHMsDzBej0iWG0JrjLM54-9Uz6u8vRHYu5HCnkRsyBugvJdGEhDeDh1vz7NYIn7wJ-ljOJVjGhSm9TOUfc7Bo2kApYDknBpxoWVnZw,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Hatsudaisakashita.1231.1
ChIJ1VoksBXtGGARffm140m0Hqw,35.7415086,139.6687002,新桜台もくせい緑地,2,,1,Hazawa,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",,CmRaAAAAxSDczsx8J24A2piPeTL1rvGLIMQPV-JuNsjnm2tPCJHP690IiBlmFREwH8S1m_klnO05AyUjJvfEumeGItDqbQQAntePTfMeAJU-8vLuS9_EZwJjT75JC1TRTXG_iQRVEhAGlFgDTjEFJo0rFBMXO9I2GhSyDqdiy9Fu-9D4u1dUYIZBw7YbGA,"[u'park', u'point_of_interest', u'establishment']",Toei.Hazawa.1216.1
ChIJ29JSGxvtGGAR5t3JLCrIqoE,35.7478685,139.6624279,ギャラリー呉天華,,,,Hazawa,,,https://gotenka1.jimdo.com/,,"[u'museum', u'point_of_interest', u'establishment']",Toei.Hazawa.1216.1
ChIJCXE3D0DtGGAR8SHGkz09HHU,35.7394062,139.6714499,Sakura Children's Playground,,,,Hazawa,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",,CmRaAAAA70tqm_GaYTxui5TXEGTwRVf0CcC9RS_spU8Qqs04TOJQ06HIDBzLjWcLd4tcazAKPMnIL7lGRFZheBK_vVHqZ3EPGQ7X8SWpPA-9wtfLn6OqUsLTu4BeVP6Jf0JncPIbEhAEJjGMi9RiOSSY9zsJrqzfGhSRebq7OMueVCg3sjypaRFx97e_sA,"[u'park', u'point_of_interest', u'establishment']",Toei.Hazawa.1216.1
ChIJVVUhJ8OOGGARQq90kJc9pVg,35.7165822,139.8026576,ごはん×カフェ madei,4.4,+81 3-6802-4590,5,Higashiasakusa,2,"[u'Monday: Closed', u'Tuesday: 8:00 AM \u2013 6:00 PM', u'Wednesday: 8:00 AM \u2013 6:00 PM', u'Thursday: 8:00 AM \u2013 6:00 PM', u'Friday: 8:00 AM \u2013 6:00 PM', u'Saturday: 8:00 AM \u2013 6:00 PM', u'Sunday: 8:00 AM \u2013 6:00 PM']",,CmRaAAAAjJrcSaCIIr6lsou9aKbMVdpUW87mjnsa541ygK02ymeApYreIwbK0mQgDa0NpKq8ekgBHe37R7NWFraEAWjvjwbAqyYSJFvBO_gujHkTnTiSiFU9sKmp8v1GN_q-wH1WEhBXTLWZEF226A5KcbKtjnBAGhSQrgB-VMhUCrPar3a80-S7gjwjAg,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Higashiasakusa.1049.1
ChIJoRVfepiLGGARW07PtPfhMAk,35.65764,139.7402364,Take Ninagawa,5,+81 3-5571-5844,1,Higashiazabuicchoume,,"[u'Monday: Closed', u'Tuesday: 11:00 AM \u2013 7:00 PM', u'Wednesday: 11:00 AM \u2013 7:00 PM', u'Thursday: 11:00 AM \u2013 7:00 PM', u'Friday: 11:00 AM \u2013 7:00 PM', u'Saturday: 11:00 AM \u2013 7:00 PM', u'Sunday: Closed']",http://www.takeninagawa.com/,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJjZndCUuKGGARjH5mK8yr9l4,35.6573954,139.7428693,PGI,5,+81 3-5114-7935,5,Higashiazabuicchoume,,"[u'Monday: Closed', u'Tuesday: 9:30 AM \u2013 5:00 PM', u'Wednesday: 9:30 AM \u2013 5:00 PM', u'Thursday: 9:30 AM \u2013 5:00 PM', u'Friday: 9:30 AM \u2013 5:00 PM', u'Saturday: 9:30 AM \u2013 5:00 PM', u'Sunday: 9:30 AM \u2013 5:00 PM']",http://www.pgi.ac/,CmRaAAAA5xqBpZfawgrAbf33dtyP3MYPZJblR-C4F1ukOq0Y4eEZJCKO-bT35_XCVcV5nlmqpoyVPcKsy9UPOGbt2LDSfJ14QfWRxI7ibWc3lS6ERZUp-_HeNBosYUz2WaQyLTOaEhCuMlV943pvTMzvTt5YXirDGhQa_WPhGCJ3dxX_LM7ym_t-01sByg,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJq6p6ILaLGGAR0uuYXQqYH4I,35.657127,139.752309,久緒羅珈琲,4.1,+81 3-6459-0739,5,Higashiazabuicchoume,2,"[u'Monday: Closed', u'Tuesday: 11:00 AM \u2013 7:00 PM', u'Wednesday: 11:00 AM \u2013 7:00 PM', u'Thursday: 11:00 AM \u2013 7:00 PM', u'Friday: 11:00 AM \u2013 7:00 PM', u'Saturday: 11:00 AM \u2013 6:00 PM', u'Sunday: 11:00 AM \u2013 6:00 PM']",http://www.kuoracoffee.com/,CmRaAAAAeRSGq0LSVriy_vW_b0mWcmB7oWCkzbRNmrfJwspsmbdxUDzzEF-UbQIn96QkXmjscJbsnCdcMD9Hx0Wv0xC10-hXeC5nIyAplJS2bhivy99ezI2NUYNBba9baMJgeIwFEhBOQTJdZeSU_z4WUboVEWKLGhQaKGj28fmEZz7i-8B75SzlGhxo5A,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJsXO0-76LGGARqYg4KjxFD_Y,35.659402,139.7482586,Porto Buffet Restaurant,4.2,+81 3-3432-1141,5,Higashiazabuicchoume,2,"[u'Monday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Tuesday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Wednesday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Thursday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Friday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:30 \u2013 9:30 PM', u'Saturday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:00 \u2013 9:30 PM', u'Sunday: 6:30 \u2013 10:00 AM, 11:30 AM \u2013 3:00 PM, 5:00 \u2013 9:30 PM']",http://www.princehotels.co.jp/tokyo/restaurant/porto/,CmRaAAAAJ62hfO40NTSGa8JZPYlQ3Be1CXA5fpDqcBpfUBMWNRmTY5vGlU0_DDBypvE_hfH0URNbKnuEfVhIjh1AvGsqkJ9Acq1fsb3Mf9-n30vGxRjbM4KEdywK0MXXwBuouUH_EhBoAaPcrGYU0WeYUbM-0cpVGhRpwjihdn1kbzVNSoYxlNWOP3EGWg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJZRrOXseLGGARqCnuit_UGaw,35.6568676,139.7526446,楓林,3.7,+81 3-3434-8639,5,Higashiazabuicchoume,2,"[u'Monday: 11:00 AM \u2013 11:00 PM', u'Tuesday: 11:00 AM \u2013 11:00 PM', u'Wednesday: 11:00 AM \u2013 11:00 PM', u'Thursday: 11:00 AM \u2013 11:00 PM', u'Friday: 11:00 AM \u2013 11:00 PM', u'Saturday: 11:00 AM \u2013 10:30 PM', u'Sunday: 11:00 AM \u2013 10:30 PM']",http://www.furin.co.jp/,CmRaAAAAvN11NBRRyk8k68XhY6JMIFW3AjBjUh6wY-kymjoX8Vih4QFd0KMxr3x0ViypRChSDqK89rVPRBwSgP8muiin3JqwLZnmMb3zP0r3S1AvNz6XYLKxx-HFC3qaAIzrxxD5EhCispbTYAr3T6l-Iy8RsaDVGhT9JviC3fOyTpWLGhkrq8hPrnl2Tw,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJAQDACJeLGGARTS1BS7YMfYY,35.6612935,139.7440469,Rocco Stewart Square,,,,Higashiazabuicchoume,,,,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJaYt93b6LGGARRTt3Y7YkqVg,35.654938,139.7479837,Shiba Park,4,+81 3-3431-4359,5,Higashiazabuicchoume,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tokyo-park.or.jp/park/format/index001.html,CmRZAAAApNijfOHVLQOmlEKBWSxG-JQYZecb_-g5Vmd_IaUkL81CC4cONPALWJOtwhkW0zKKs63m1XqaV2b0mD0qFRq5BPz6K7mC-_2iUWmWs7mcxmRilnoRS8gAB4yjFSRhIfyJEhDhKItiNut-o_LIIKtvKEz3GhRH0wS59xweMHTk2mqxv5zXVt4bkQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJ__8uBJ2LGGARlUyjwKVvDhY,35.6619923,139.7340978,ハードロックカフェ ロックショップ,2,,1,Higashiazabuicchoume,,,http://hardrockjapan.com/,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJhQiuvpWLGGARLcV2U4RR39k,35.662137,139.74888,K.K. Gerson Lehrman Group,,+81 3-4589-1500,,Higashiazabuicchoume,,,https://glg.it/,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJFdvm-byLGGARS-j2qKZSqY0,35.6560948,139.7445459,ピノチカ,3.8,+81 3-3589-5755,5,Higashiazabuicchoume,2,,http://www.pinochika.com/,CmRaAAAA-AVb6yLBQiuZSypQ7tZl8EmIAI4bNJ-bghrUDAknjhLpRMp5fSmkiWELkv5K9exDHtMYR72YBtmZoYoksPW6oBrrzPoWU2nGYYGeu0VYjMacsH4xDWj5UWOaN2OB_Qr9EhD-6CWRglKPuEZYH2E4SyLVGhT104dKYHro8WG91vnRA_DKIUGIEg,"[u'art_gallery', u'bar', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Higashiazabuicchoume.1263.1
ChIJC4wSRkWMGGAR-cpre5rKo6g,35.7033545,139.7430454,Restaurant MIYAHARA,3.9,+81 3-3260-5588,5,Higashigokenchou,3,"[u'Monday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Tuesday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Wednesday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Thursday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Friday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Saturday: 12:00 \u2013 1:30 PM, 6:00 \u2013 8:30 PM', u'Sunday: Closed']",http://www.restaurant-miyahara.com,CmRaAAAAuDnDHZ9hxTjQlYL9ijSwSY0fsP5mvQS6TV0j2834dbOmSPy4HlHGG1zbcnoPKwzP_Ov4OMavIx2-Qjief4RDQ5dWYIQ6VdftltxcmBd1CNlb-zKBUJaW8KhHRyNRsOs2EhAqeqPi9ketAQHW9jZ9F7TgGhToKQYALK-uiAhUvw3_oWMsTiy8iQ,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Higashigokenchou.1282.1
ChIJkUlZThmLGGARUlNmZYLOVRY,35.634092,139.715773,アトレ目黒アトレ目黒１４階リラクゼ目黒,,+81 3-6408-8471,,Higashigotandaicchoume,,,,,"[u'department_store', u'store', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJL0ReThmLGGARUr-JbrD0sU4,35.634092,139.715773,アトレ目黒アトレ目黒１５階鳥ぎん,,+81 3-6408-8461,,Higashigotandaicchoume,,,,,"[u'department_store', u'store', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJmU3qmPWKGGAR8Et9Jlc8V_A,35.6191572,139.7309941,Azabu Sabo,3.1,+81 3-5437-5880,5,Higashigotandaicchoume,2,"[u'Monday: 11:00 AM \u2013 10:00 PM', u'Tuesday: 11:00 AM \u2013 10:00 PM', u'Wednesday: 11:00 AM \u2013 10:00 PM', u'Thursday: 11:00 AM \u2013 10:00 PM', u'Friday: 11:00 AM \u2013 10:00 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",http://www.amaya-company.co.jp/,CmRaAAAA-ebMoS3rhqQiazbLJKib_p2CfT_XlXkYcO3-HYfjj6m9PWOYoL6SKSv7T8VzsOH7ea5JlJbeIi-EU_6tCWeisS9dM1HR_pyxfXuWpdvu_zxboqeyX4iwqeT94RgX9rUOEhAS8FRbMVHqqwckzVfMQp_WGhQBmM_y4ONwlJflyDwedLUrXkdxeA,"[u'cafe', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJq6rqUeKKGGARa5uFI7y6Q5M,35.6282947,139.7186636,DNP Museum Lab,3.8,+81 3-5435-0880,5,Higashigotandaicchoume,,"[u'Monday: 11:00 AM \u2013 5:00 PM', u'Tuesday: 11:00 AM \u2013 5:00 PM', u'Wednesday: 11:00 AM \u2013 5:00 PM', u'Thursday: 11:00 AM \u2013 5:00 PM', u'Friday: 11:00 AM \u2013 9:00 PM', u'Saturday: 9:00 AM \u2013 6:00 PM', u'Sunday: 9:00 AM \u2013 6:00 PM']",http://www.museumlab.jp/,CmRaAAAAcODt3RbW5tAdBFHYb7xaARR0Ii0b5dZt5XKoDzuNflRuugl7sgvbUhR5UFQ18o9QbZjgHGebVWp8Iwk79xO_XLNDCxC9Lf5dWAe_HJoeZCFJd9hFpcZ-_jE7hkpC4cjaEhC_vO5Sal9n4XZJV6hXnSWRGhQ7ypramTWTzE1EsIGQQzznnF3Y_A,"[u'museum', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJLa5eEfuKGGARpbRDPJQ1Is8,35.626115,139.723419,Atre Vie Gotanda,3.6,+81 3-6408-8400,5,Higashigotandaicchoume,,"[u'Monday: 11:00 AM \u2013 10:00 PM', u'Tuesday: 11:00 AM \u2013 10:00 PM', u'Wednesday: 11:00 AM \u2013 10:00 PM', u'Thursday: 11:00 AM \u2013 10:00 PM', u'Friday: 11:00 AM \u2013 10:00 PM', u'Saturday: 11:00 AM \u2013 10:00 PM', u'Sunday: 11:00 AM \u2013 10:00 PM']",,CmRaAAAATGr_gmSkuxOhSaZQTq5QmVvh3asewDhNGn_CykSCKJYEGuuSd9cU0w_kSD8YxdxQdm8Ds3UChm8oVrDrHR0yKvaWYvFk_Z_2e0VYgPi0j19QUViTNtUZsr-rp0CsKSSlEhClZx7ZKwOtjiFm1MOvi6T2GhTjMVHQz9IrXZMgE2vvpuwcMqgHdw,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJqYKK5-KKGGARoup6qpDzbZE,35.629168,139.7204991,Gotanda Children's Playground,2,,1,Higashigotandaicchoume,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.city.shinagawa.tokyo.jp/,CmRaAAAA83w_a7KJRXvw1DpCv44cZPgBp4IGMdQeh5joWs1NW_pCN-dDqw8fANe-D0o7Oo2SzekwClu6_bo9Vzqil_u-3UwjWIx1iLbsHgQRpGSccGvWLYbuNziDCc_Xx3HvnlF3EhBnT1IpSNr8ZBEMY4TTAmoUGhRCrUFZ_X0wjibiLM5Ar5IsFgLtkA,"[u'park', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJsfJSfvCKGGARu6ZwJ86aCZc,35.6231204,139.7242052,?saki Park,3.3,,5,Higashigotandaicchoume,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",,CmRaAAAApweFpDGeFTt3VdIOk3qqeeyM0zGkJGcsVJHhWKuH4IGAd8pI0PnTvtVsXrRp5HTAU7o3j5kvPQeOXOFaVVp-fm3t-ZHc5K9Q3KVByi5Dyoh6ZLOtT6H_wLgYLWqiTm4xEhAQD0A38CiDafexvDzFpIAXGhSUaY2blBQrLQy1BAGq8Z_HGXOlkg,"[u'park', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJXwKLVPqKGGARjhMKeDDLBDY,35.6255823,139.7245776,ル・パティシエ・クニヒロ 五反田店,,+81 3-6277-0528,,Higashigotandaicchoume,,,,CmRaAAAAFUCsLdVmuYwh8CmYsjYvncFDAWJUQtLSd-dvKOLS0TQnruGBA7CsWIeejlJ3X_QXEGKDHFQTDmv4_ZSIg5bH7G1mtlqgL52gU8VUVKs2ooxp6sofbDsZh6GgaC3zieo2EhDlXTsxX3MbANHHegvYn5rMGhTGKi2hEGA9Ec0U9N7ldk_5rfD4BA,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJSTUWlPaKGGAROFGYXUgR-CQ,35.621269,139.728405,Tully's Coffee,3.3,+81 3-5436-7033,5,Higashigotandaicchoume,1,"[u'Monday: 7:30 AM \u2013 7:30 PM', u'Tuesday: 7:30 AM \u2013 7:30 PM', u'Wednesday: 7:30 AM \u2013 7:30 PM', u'Thursday: 7:30 AM \u2013 7:30 PM', u'Friday: 7:30 AM \u2013 7:30 PM', u'Saturday: Closed', u'Sunday: Closed']",https://map.tullys.co.jp/tullys/detailMap?account=tullys&accmd=0&bid=427,CmRaAAAAonCvJVw1yg6XAxtkeOEaBc9tO3wNogY1hC7q2QUtnT3DPTwd2p8UteU_A1l5LGbzrRnVRGA6vwCG29yXZuh5A8nfsUinYiNNvtWOQTAJhrQaUNRYR6ahx0SFAz_To6q3EhCaq1qMjYcx_wndS77u2OwTGhRFjujEjo8D7y5XeZxTj3orLVIYUw,"[u'cafe', u'store', u'food', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJY1Gbsf6KGGAROtm_fcLjEvo,35.629576,139.72766,リバティハウス,,+81 3-3447-3274,,Higashigotandaicchoume,,"[u'Monday: 1:00 \u2013 7:30 PM', u'Tuesday: 1:00 \u2013 7:30 PM', u'Wednesday: 1:00 \u2013 7:30 PM', u'Thursday: 1:00 \u2013 7:30 PM', u'Friday: 1:00 \u2013 7:30 PM', u'Saturday: 1:00 \u2013 7:30 PM', u'Sunday: 1:00 \u2013 7:30 PM']",http://www.libertyhouse.co.jp/,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJRWBScuWKGGARefxY1Ta6MZQ,35.6224408,139.7197115,ねこらんまんぎゃらりぃ,,+81 80-1248-2828,,Higashigotandaicchoume,,"[u'Monday: 10:00 AM \u2013 5:00 PM', u'Tuesday: 10:00 AM \u2013 5:00 PM', u'Wednesday: 10:00 AM \u2013 5:00 PM', u'Thursday: 10:00 AM \u2013 5:00 PM', u'Friday: 10:00 AM \u2013 5:00 PM', u'Saturday: 10:00 AM \u2013 5:00 PM', u'Sunday: 10:00 AM \u2013 5:00 PM']",http://www.answerwind.com/neko101,CmRaAAAAtNjbUYCt3Ghzx4JyftCLAlht7fXwOjuejfl6enyMG3mXf4nAz6Cj3bgi-8wWMx5gnp_1GCpm3_8cm8AxIl43VqT_3iXKPgJjp-ZSGop8UMZuqd1gbMjG1l9ZWPO9UGwaEhDV6ZD2aTdQD5K5SqjKMzhsGhQRNoKULjAlaTvt7JTu5NTK8mz1EA,"[u'home_goods_store', u'art_gallery', u'store', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJZ0UWcvSKGGARtQc60woqYwI,35.6182669,139.7279791,Excelsior Caff?,3.8,+81 3-3779-1132,5,Higashigotandaicchoume,1,"[u'Monday: 7:00 AM \u2013 11:00 PM', u'Tuesday: 7:00 AM \u2013 11:00 PM', u'Wednesday: 7:00 AM \u2013 11:00 PM', u'Thursday: 7:00 AM \u2013 11:00 PM', u'Friday: 7:00 AM \u2013 11:00 PM', u'Saturday: 8:00 AM \u2013 11:00 PM', u'Sunday: 8:00 AM \u2013 11:00 PM']",http://www.doutor.co.jp/exc/,CmRaAAAA_79Dnd0gZjH_rptDzzarLbbXPn0gVfK8ZBXS6kfEssIe7lcck_rnv2leEe1c8ie4b0LvuHQ7UrYMIjp7-xOltBDobceEoxwhKf04moHc9OuPSdxB7XDD0aN67BzfO2fVEhC0owrFrgkxjqCafRiGKCXhGhRPKzeXNzevHbYkkoJGk5uqy7dqxw,"[u'cafe', u'store', u'food', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
ChIJv2a4gfaKGGARpAxOunPVW2s,35.6207691,139.7292302,O Museum,3.5,+81 3-3495-4040,5,Higashigotandaicchoume,,"[u'Monday: 10:00 AM \u2013 6:30 PM', u'Tuesday: 10:00 AM \u2013 6:30 PM', u'Wednesday: 10:00 AM \u2013 6:30 PM', u'Thursday: Closed', u'Friday: 10:00 AM \u2013 6:30 PM', u'Saturday: 10:00 AM \u2013 6:30 PM', u'Sunday: 10:00 AM \u2013 6:30 PM']",http://www.shinagawa-culture.or.jp/o_art/,CmRaAAAAynhxpeHXGTNC6KM_YCmmZe3049HnPUn6h0btaapPOQVfZ1IAB4sHZC5dCX_BHHabkE5szun0ohpe2OkAtlg5tYSwgdaZ5YON6KVzMaemnHoGHw175TFFtb8u3katTB1SEhBdI3va8MxPESVa3VcipoirGhRrb9t5FnHepge5Tr5Xu73rfMxO9A,"[u'museum', u'point_of_interest', u'establishment']",Toei.Higashigotandaicchoume.560.1
